order_id,customer_id,store_id,channel,order_date,order_total,status,delivery_date
ORD046537,CUST03571,STR050,Online,2022-05-23,129240.0,Delivered,2022-06-16
ORD046538,CUST01640,STR018,In-Store,2022-04-08,65740.0,Delivered,2023-08-03
ORD046539,CUST02239,STR019,In-Store,2022-06-11,59500.0,Delivered,2022-08-19
ORD046540,CUST04153,STR042,Online,2023-08-29,180120.0,Delivered,2023-12-10
ORD046541,CUST03936,STR016,Mobile App,2023-11-09,3064.0,Delivered,2023-11-09
ORD046542,CUST04969,STR043,In-Store,2022-04-03,12905.0,Delivered,2023-09-28
ORD046543,CUST00145,STR017,In-Store,2022-05-15,3492.0,Delivered,2022-10-30
ORD046544,CUST02068,STR021,Online,2022-09-23,10790.0,Cancelled,
ORD046545,CUST03889,STR046,In-Store,2023-04-04,171114.0,Delivered,2023-10-06
ORD046546,CUST02961,STR026,Online,2023-04-28,1650.0,Delivered,2023-08-05
ORD046547,CUST00410,STR018,Online,2023-02-11,12790.0,Delivered,2023-10-09
ORD046548,CUST00273,STR029,Online,2022-06-07,40056.0,Delivered,2022-09-02
ORD046549,CUST00036,STR001,Online,2023-11-19,304.0,Delivered,2023-12-02
ORD046550,CUST01264,STR025,Mobile App,2023-09-13,2622.0,Cancelled,
ORD046551,CUST04427,STR022,In-Store,2023-05-02,6764.0,Delivered,2023-06-06
ORD046552,CUST02426,STR013,Mobile App,2022-06-07,7207.0,Delivered,2023-05-28
ORD046553,CUST01354,STR049,In-Store,2023-11-18,6600.0,Delivered,2023-11-18
ORD046554,CUST02685,STR004,Online,2023-03-06,181544.0,Processing,
ORD046555,CUST00683,STR036,Online,2022-10-20,134843.0,Shipped,
ORD046556,CUST04411,STR049,Online,2023-10-23,4853.5,Delivered,2023-11-01
ORD046557,CUST03512,STR039,Mobile App,2023-09-23,78434.0,Delivered,2023-12-24
ORD046558,CUST01770,STR027,In-Store,2022-12-16,13493.0,Delivered,2023-08-30
ORD046559,CUST05000,STR033,Online,2022-10-30,118827.0,Delivered,2023-02-21
ORD046560,CUST01223,STR046,In-Store,2023-05-12,20015.0,Delivered,2023-05-21
ORD046561,CUST03832,STR048,In-Store,2022-11-21,8000.0,Delivered,2023-08-16
ORD046562,CUST02053,STR003,In-Store,2022-12-17,4556.0,Delivered,2023-02-16
ORD046563,CUST04866,STR040,In-Store,2022-05-14,3360.0,Delivered,2022-12-22
ORD046564,CUST03722,STR014,In-Store,2022-05-17,64008.5,Delivered,2022-11-08
ORD046565,CUST03387,STR021,In-Store,2023-11-25,9804.0,Delivered,2023-12-09
ORD046566,CUST03400,STR037,Online,2022-07-18,11220.0,Shipped,
ORD046567,CUST03193,STR049,In-Store,2022-01-17,7884.0,Delivered,2022-01-27
ORD046568,CUST01032,STR034,In-Store,2022-07-30,9418.0,Cancelled,
ORD046569,CUST04541,STR038,Online,2022-07-01,40526.0,Delivered,2023-09-09
ORD046570,CUST04752,STR050,In-Store,2022-07-14,20549.5,Delivered,2023-05-18
ORD046571,CUST02076,STR034,In-Store,2022-12-29,67332.5,Shipped,
ORD046572,CUST04374,STR038,Online,2023-05-10,6954.0,Delivered,2023-12-21
ORD046573,CUST02834,STR003,Online,2022-10-22,194854.5,Delivered,2023-01-03
ORD046574,CUST03206,STR032,In-Store,2022-03-03,16095.5,Delivered,2022-06-12
ORD046575,CUST02142,STR028,In-Store,2022-02-06,1611.0,Delivered,2023-03-13
ORD046576,CUST04131,STR040,Online,2022-12-09,22950.0,Processing,
ORD046577,CUST00104,STR039,Online,2022-09-11,5872.5,Shipped,
ORD046578,CUST02736,STR002,In-Store,2022-03-27,3264.0,Delivered,2022-06-28
ORD046579,CUST04773,STR035,Online,2023-01-01,16511.0,Shipped,
ORD046580,CUST03732,STR017,In-Store,2022-02-16,20556.0,Shipped,
ORD046581,CUST03795,STR041,In-Store,2022-04-23,11330.0,Delivered,2023-09-06
ORD046582,CUST03669,STR011,In-Store,2022-04-08,11552.0,Delivered,2022-12-17
ORD046583,CUST03066,STR006,Mobile App,2023-09-11,14895.0,Delivered,2023-12-17
ORD046584,CUST02635,STR014,Online,2022-09-15,20000.0,Processing,
ORD046585,CUST01356,STR020,Online,2023-05-06,8653.0,Delivered,2023-05-18
ORD046586,CUST00825,STR016,Online,2022-11-22,13590.0,Processing,
ORD046587,CUST03231,STR049,In-Store,2022-07-23,138806.0,Shipped,
ORD046588,CUST00424,STR038,In-Store,2023-03-06,2760.0,Delivered,2023-04-28
ORD046589,CUST01954,STR011,Online,2023-12-15,5340.0,Delivered,2023-12-17
ORD046590,CUST04809,STR046,In-Store,2022-07-11,12060.0,Delivered,2023-05-13
ORD046591,CUST04582,STR016,In-Store,2022-10-27,1480.0,Delivered,2023-02-06
ORD046592,CUST02300,STR033,Mobile App,2022-05-13,14823.5,Delivered,2022-10-08
ORD046593,CUST03364,STR017,Online,2023-09-09,21033.0,Delivered,2023-10-19
ORD046594,CUST00760,STR012,Mobile App,2022-01-24,13788.0,Delivered,2022-03-12
ORD046595,CUST00304,STR035,In-Store,2022-12-11,60690.0,Delivered,2023-06-27
ORD046596,CUST04796,STR008,In-Store,2022-05-05,4740.0,Delivered,2023-07-04
ORD046597,CUST03801,STR032,In-Store,2022-05-26,13086.0,Delivered,2023-03-13
ORD046598,CUST00266,STR022,Mobile App,2022-09-05,120062.0,Delivered,2022-11-06
ORD046599,CUST00680,STR039,In-Store,2023-03-04,1590.0,Delivered,2023-10-16
ORD046600,CUST04240,STR007,In-Store,2022-01-14,5200.0,Delivered,2022-03-29
ORD046601,CUST04554,STR036,Online,2022-11-27,9254.0,Shipped,
ORD046602,CUST04730,STR050,In-Store,2023-12-30,16610.0,Delivered,2023-12-30
ORD046603,CUST00270,STR012,Online,2022-02-28,12882.5,Delivered,2022-05-09
ORD046604,CUST04415,STR032,In-Store,2023-03-03,20610.0,Delivered,2023-11-11
ORD046605,CUST03777,STR047,In-Store,2023-11-06,29689.0,Delivered,2023-12-15
ORD046606,CUST04421,STR015,Online,2022-03-25,5686.0,Delivered,2022-05-31
ORD046607,CUST02609,STR034,In-Store,2022-06-10,256.0,Delivered,2022-11-26
ORD046608,CUST04426,STR039,In-Store,2023-11-06,3024.0,Delivered,2023-11-27
ORD046609,CUST00557,STR023,Online,2022-06-24,90355.0,Delivered,2023-02-09
ORD046610,CUST00939,STR034,Online,2022-12-26,4000.0,Shipped,
ORD046611,CUST02032,STR038,Online,2022-06-27,3296.5,Cancelled,
ORD046612,CUST03494,STR005,In-Store,2023-11-05,6620.0,Cancelled,
ORD046613,CUST01712,STR038,In-Store,2022-11-03,4430.0,Delivered,2023-05-09
ORD046614,CUST03916,STR038,Online,2023-01-13,6194.0,Delivered,2023-12-16
ORD046615,CUST02500,STR026,Mobile App,2023-05-16,2790.0,Delivered,2023-05-29
ORD046616,CUST04210,STR031,Online,2022-11-22,576.0,Delivered,2023-07-04
ORD046617,CUST00791,STR047,In-Store,2022-10-03,16000.0,Delivered,2023-05-12
ORD046618,CUST04218,STR006,Online,2023-12-08,8211.0,Delivered,2023-12-25
ORD046619,CUST03895,STR024,In-Store,2022-11-06,138100.0,Delivered,2023-01-28
ORD046620,CUST02005,STR049,In-Store,2022-09-26,1480.0,Delivered,2023-08-01
ORD046621,CUST01826,STR047,Online,2022-11-17,93172.0,Delivered,2023-04-11
ORD046622,CUST00930,STR039,Online,2022-09-29,2125.0,Cancelled,
ORD046623,CUST01619,STR036,Mobile App,2022-03-19,1500.0,Delivered,2023-07-08
ORD046624,CUST03311,STR043,Online,2023-03-08,69135.0,Delivered,2023-05-28
ORD046625,CUST01130,STR027,In-Store,2022-08-08,31977.0,Delivered,2023-05-27
ORD046626,CUST01658,STR001,Online,2022-08-23,1776.5,Delivered,2022-12-03
ORD046627,CUST00347,STR019,Mobile App,2023-09-21,18360.0,Delivered,2023-10-14
ORD046628,CUST03149,STR026,Mobile App,2022-03-09,32427.0,Delivered,2023-08-11
ORD046629,CUST01558,STR015,Online,2023-06-30,11400.0,Delivered,2023-08-29
ORD046630,CUST02568,STR032,Online,2023-01-07,4000.0,Delivered,2023-10-30
ORD046631,CUST00634,STR003,Online,2023-10-06,50440.0,Delivered,2023-10-10
ORD046632,CUST03480,STR034,In-Store,2022-03-21,21224.0,Delivered,2022-04-17
ORD046633,CUST04953,STR003,In-Store,2022-10-17,22352.0,Delivered,2023-12-27
ORD046634,CUST04275,STR015,In-Store,2023-10-27,26296.0,Delivered,2023-11-14
ORD046635,CUST02459,STR044,In-Store,2023-09-30,4690.0,Processing,
ORD046636,CUST01668,STR036,In-Store,2022-02-01,19150.0,Delivered,2023-12-28
ORD046637,CUST00627,STR050,In-Store,2022-08-24,2040.0,Delivered,2023-08-26
ORD046638,CUST03774,STR002,In-Store,2023-07-01,20650.0,Delivered,2023-07-06
ORD046639,CUST00408,STR034,In-Store,2023-11-07,6849.5,Delivered,2023-12-12
ORD046640,CUST04841,STR010,Mobile App,2023-01-05,300200.0,Delivered,2023-05-20
ORD046641,CUST03190,STR020,Mobile App,2022-07-27,14380.0,Delivered,2023-08-24
ORD046642,CUST04521,STR017,Online,2022-01-29,9880.0,Delivered,2022-11-19
ORD046643,CUST02988,STR027,In-Store,2022-06-16,141200.0,Delivered,2022-09-14
ORD046644,CUST02069,STR027,Mobile App,2023-07-13,3553.0,Delivered,2023-08-03
ORD046645,CUST00595,STR037,Online,2023-02-06,12352.0,Delivered,2023-12-27
ORD046646,CUST00878,STR037,Online,2022-10-06,51884.0,Delivered,2022-12-22
ORD046647,CUST01675,STR001,Mobile App,2023-05-13,6880.0,Delivered,2023-08-20
ORD046648,CUST03879,STR023,In-Store,2023-02-07,219040.0,Delivered,2023-11-01
ORD046649,CUST00112,STR030,Online,2022-03-02,40401.5,Delivered,2023-02-02
ORD046650,CUST02401,STR003,Online,2023-10-05,19915.0,Delivered,2023-10-23
ORD046651,CUST01215,STR038,Online,2023-07-25,35908.0,Shipped,
ORD046652,CUST01981,STR001,Online,2023-02-07,26220.0,Processing,
ORD046653,CUST01950,STR029,Online,2023-04-24,131209.0,Delivered,2023-05-23
ORD046654,CUST01094,STR007,In-Store,2023-07-23,45262.5,Delivered,2023-10-30
ORD046655,CUST00623,STR008,In-Store,2022-02-12,6060.0,Delivered,2023-03-15
ORD046656,CUST00771,STR035,In-Store,2022-07-24,24320.0,Delivered,2023-11-22
ORD046657,CUST04177,STR039,In-Store,2023-08-16,576240.0,Delivered,2023-11-25
ORD046658,CUST03743,STR002,Online,2022-12-28,47805.0,Cancelled,
ORD046659,CUST04760,STR040,In-Store,2023-11-17,18734.0,Delivered,2023-12-31
ORD046660,CUST03064,STR026,In-Store,2022-11-28,2945.0,Shipped,
ORD046661,CUST00068,STR043,Mobile App,2023-10-10,10050.0,Delivered,2023-10-15
ORD046662,CUST00500,STR038,Online,2022-01-02,665.0,Shipped,
ORD046663,CUST02855,STR021,In-Store,2022-05-12,15600.0,Delivered,2022-06-06
ORD046664,CUST00478,STR009,Mobile App,2022-08-25,382.5,Delivered,2022-09-05
ORD046665,CUST00167,STR036,Online,2023-10-25,53086.0,Delivered,2023-11-29
ORD046666,CUST02510,STR036,Online,2022-05-16,222912.5,Delivered,2022-05-27
ORD046667,CUST00297,STR029,In-Store,2022-08-27,35292.0,Delivered,2023-03-16
ORD046668,CUST01910,STR017,Mobile App,2022-01-22,17644.0,Shipped,
ORD046669,CUST02919,STR023,In-Store,2022-11-26,3492.0,Delivered,2023-06-17
ORD046670,CUST04571,STR037,In-Store,2023-07-13,218314.0,Delivered,2023-09-17
ORD046671,CUST01951,STR015,Online,2022-09-09,69150.0,Shipped,
ORD046672,CUST01856,STR028,In-Store,2023-11-07,28200.0,Delivered,2023-11-20
ORD046673,CUST03588,STR020,Online,2023-04-23,4050.0,Delivered,2023-08-22
ORD046674,CUST00600,STR031,Online,2022-08-28,13600.0,Delivered,2022-11-10
ORD046675,CUST01661,STR024,In-Store,2022-12-26,78515.0,Processing,
ORD046676,CUST01670,STR009,In-Store,2023-03-20,325355.0,Delivered,2023-05-01
ORD046677,CUST01029,STR041,Online,2023-01-15,576.0,Delivered,2023-03-17
ORD046678,CUST02117,STR015,In-Store,2023-07-28,22278.5,Delivered,2023-11-22
ORD046679,CUST00140,STR008,Mobile App,2022-06-08,61038.0,Delivered,2023-06-12
ORD046680,CUST04814,STR034,In-Store,2022-11-22,17120.0,Processing,
ORD046681,CUST00325,STR017,In-Store,2023-03-05,14615.0,Delivered,2023-03-23
ORD046682,CUST00918,STR018,In-Store,2023-06-14,15435.0,Delivered,2023-10-06
ORD046683,CUST00942,STR022,Online,2022-12-12,2394.0,Delivered,2023-10-05
ORD046684,CUST03980,STR036,Online,2023-01-01,12236.0,Delivered,2023-08-08
ORD046685,CUST03320,STR005,Online,2023-06-22,22516.5,Delivered,2023-10-27
ORD046686,CUST01057,STR014,Online,2023-04-02,12126.0,Delivered,2023-09-08
ORD046687,CUST04807,STR049,Online,2022-05-10,14067.5,Delivered,2023-05-03
ORD046688,CUST03082,STR008,Online,2022-08-11,16277.5,Delivered,2023-04-30
ORD046689,CUST02459,STR034,In-Store,2023-07-20,12550.0,Delivered,2023-07-30
ORD046690,CUST03047,STR041,In-Store,2022-05-22,6730.0,Delivered,2023-08-21
ORD046691,CUST02821,STR026,Online,2023-06-26,1480.0,Shipped,
ORD046692,CUST04359,STR030,Mobile App,2022-02-04,3106.0,Delivered,2022-12-06
ORD046693,CUST02268,STR001,Online,2022-11-19,33220.0,Delivered,2022-12-27
ORD046694,CUST02009,STR017,In-Store,2022-11-25,47025.0,Delivered,2023-06-05
ORD046695,CUST03000,STR037,In-Store,2023-04-09,4539.0,Delivered,2023-08-30
ORD046696,CUST04771,STR002,Mobile App,2022-05-29,14790.0,Delivered,2023-07-08
ORD046697,CUST04029,STR036,Online,2022-01-30,11874.5,Delivered,2022-12-23
ORD046698,CUST03118,STR033,In-Store,2023-02-27,9350.0,Delivered,2023-08-24
ORD046699,CUST04741,STR005,In-Store,2023-07-09,16917.5,Delivered,2023-09-24
ORD046700,CUST02111,STR010,In-Store,2022-02-13,2500.0,Delivered,2022-07-07
ORD046701,CUST01632,STR030,Online,2023-09-11,1000.0,Delivered,2023-09-21
ORD046702,CUST01549,STR025,In-Store,2022-10-11,62280.0,Delivered,2022-10-30
ORD046703,CUST02607,STR016,Online,2023-08-12,3040.0,Delivered,2023-09-27
ORD046704,CUST01519,STR044,In-Store,2023-05-10,3360.0,Shipped,
ORD046705,CUST01363,STR049,In-Store,2023-10-27,62195.0,Processing,
ORD046706,CUST01498,STR034,Mobile App,2023-09-18,14000.0,Delivered,2023-10-06
ORD046707,CUST02064,STR010,Online,2023-10-02,9880.0,Delivered,2023-11-17
ORD046708,CUST02214,STR007,Mobile App,2022-04-01,5225.0,Delivered,2023-01-11
ORD046709,CUST01926,STR018,Mobile App,2022-02-08,46780.0,Delivered,2023-03-07
ORD046710,CUST03767,STR005,Mobile App,2022-09-26,5120.0,Processing,
ORD046711,CUST03765,STR030,Mobile App,2022-01-21,17733.0,Delivered,2022-06-23
ORD046712,CUST00081,STR044,In-Store,2022-09-12,314604.0,Delivered,2023-12-12
ORD046713,CUST01617,STR001,Mobile App,2023-12-26,13110.0,Delivered,2023-12-28
ORD046714,CUST03190,STR008,In-Store,2023-01-23,1919.0,Shipped,
ORD046715,CUST03655,STR044,Online,2022-03-19,27074.5,Delivered,2022-06-30
ORD046716,CUST00147,STR025,In-Store,2022-07-06,5358.5,Delivered,2023-08-24
ORD046717,CUST04592,STR002,Online,2023-08-10,8160.0,Delivered,2023-10-14
ORD046718,CUST04106,STR039,In-Store,2022-05-09,10106.0,Delivered,2022-08-23
ORD046719,CUST02624,STR020,In-Store,2022-03-29,13991.0,Delivered,2022-07-26
ORD046720,CUST03486,STR038,Online,2022-01-24,17715.5,Delivered,2023-12-27
ORD046721,CUST01485,STR022,Online,2023-06-03,162453.0,Delivered,2023-06-21
ORD046722,CUST04238,STR043,In-Store,2023-03-09,11544.0,Shipped,
ORD046723,CUST02075,STR028,In-Store,2023-01-01,133103.5,Delivered,2023-10-17
ORD046724,CUST03858,STR018,In-Store,2023-07-02,3660.0,Delivered,2023-10-12
ORD046725,CUST04597,STR025,In-Store,2022-10-23,4455.5,Delivered,2023-01-29
ORD046726,CUST03194,STR038,In-Store,2023-11-02,35068.0,Delivered,2023-12-05
ORD046727,CUST03340,STR049,In-Store,2023-10-31,71144.5,Delivered,2023-11-20
ORD046728,CUST02220,STR002,Online,2023-11-22,88432.0,Delivered,2023-12-16
ORD046729,CUST02258,STR045,In-Store,2022-06-06,31665.0,Delivered,2023-10-01
ORD046730,CUST03149,STR005,Mobile App,2023-01-20,50260.0,Delivered,2023-03-29
ORD046731,CUST03116,STR027,In-Store,2022-09-11,35030.0,Delivered,2023-11-04
ORD046732,CUST02695,STR015,Online,2022-04-06,21200.0,Delivered,2023-12-29
ORD046733,CUST00552,STR014,In-Store,2023-12-03,4690.0,Delivered,2023-12-24
ORD046734,CUST01318,STR010,Online,2022-04-16,120978.0,Delivered,2022-06-24
ORD046735,CUST01193,STR005,Online,2023-01-10,2790.0,Delivered,2023-08-07
ORD046736,CUST01484,STR020,Online,2023-10-05,17162.0,Delivered,2023-10-24
ORD046737,CUST02440,STR044,Mobile App,2022-08-18,9547.5,Delivered,2022-12-07
ORD046738,CUST03593,STR007,Online,2023-12-19,51775.5,Processing,
ORD046739,CUST01618,STR019,Online,2023-08-21,9996.0,Delivered,2023-08-27
ORD046740,CUST03111,STR030,Online,2022-04-14,2650.0,Delivered,2022-07-27
ORD046741,CUST00571,STR047,Online,2023-03-01,890.0,Delivered,2023-08-13
ORD046742,CUST01159,STR025,Online,2023-04-21,5360.0,Delivered,2023-10-02
ORD046743,CUST01038,STR021,In-Store,2023-06-06,1750.0,Delivered,2023-11-26
ORD046744,CUST00728,STR003,In-Store,2023-04-02,15272.0,Delivered,2023-06-05
ORD046745,CUST02081,STR007,Online,2023-08-18,22720.5,Delivered,2023-09-07
ORD046746,CUST02424,STR039,Mobile App,2023-12-18,13515.0,Delivered,2023-12-18
ORD046747,CUST04731,STR016,In-Store,2022-07-21,40664.5,Delivered,2023-10-23
ORD046748,CUST03139,STR011,Online,2023-08-08,16292.5,Delivered,2023-12-11
ORD046749,CUST00105,STR022,In-Store,2023-01-21,3986.5,Delivered,2023-04-21
ORD046750,CUST01609,STR008,In-Store,2023-07-06,16660.0,Delivered,2023-07-08
ORD046751,CUST02980,STR010,In-Store,2023-06-15,421573.0,Delivered,2023-12-13
ORD046752,CUST01999,STR044,In-Store,2022-12-04,13240.0,Processing,
ORD046753,CUST01608,STR045,Online,2023-06-16,3654.0,Delivered,2023-07-29
ORD046754,CUST03855,STR026,In-Store,2022-10-13,48542.0,Delivered,2023-06-18
ORD046755,CUST01209,STR008,In-Store,2023-06-23,4027.5,Delivered,2023-08-18
ORD046756,CUST01820,STR039,In-Store,2023-01-22,3144.5,Delivered,2023-05-07
ORD046757,CUST03761,STR017,Online,2023-02-24,6902.0,Delivered,2023-08-29
ORD046758,CUST02844,STR019,Online,2022-11-10,7700.0,Processing,
ORD046759,CUST01996,STR040,Online,2023-12-11,1258.0,Delivered,2023-12-25
ORD046760,CUST00401,STR013,Online,2023-05-09,25074.5,Delivered,2023-06-20
ORD046761,CUST01998,STR019,Mobile App,2023-03-04,39700.0,Delivered,2023-12-21
ORD046762,CUST02154,STR010,Online,2023-04-05,68861.5,Delivered,2023-06-20
ORD046763,CUST03433,STR042,Online,2023-10-14,7760.0,Delivered,2023-12-27
ORD046764,CUST03465,STR047,Mobile App,2023-12-18,270.0,Delivered,2023-12-28
ORD046765,CUST01915,STR022,In-Store,2022-07-31,9017.5,Shipped,
ORD046766,CUST04981,STR048,Online,2022-02-25,5624.0,Delivered,2022-04-06
ORD046767,CUST01464,STR032,Online,2022-08-25,8040.0,Delivered,2023-05-13
ORD046768,CUST04806,STR034,Mobile App,2023-04-22,1360.0,Processing,
ORD046769,CUST02203,STR001,In-Store,2022-10-04,714.0,Delivered,2023-05-13
ORD046770,CUST04445,STR046,Online,2023-03-15,5590.0,Delivered,2023-10-04
ORD046771,CUST00308,STR002,In-Store,2022-06-28,44120.0,Processing,
ORD046772,CUST02636,STR015,Mobile App,2022-07-30,88030.5,Delivered,2023-02-08
ORD046773,CUST03223,STR004,In-Store,2023-01-03,2700.0,Delivered,2023-09-28
ORD046774,CUST02583,STR031,Mobile App,2023-07-12,13593.0,Delivered,2023-10-02
ORD046775,CUST04657,STR025,In-Store,2022-05-10,76581.0,Cancelled,
ORD046776,CUST04777,STR036,In-Store,2022-02-24,24040.0,Delivered,2022-05-16
ORD046777,CUST00574,STR027,Online,2023-03-11,41910.0,Delivered,2023-12-06
ORD046778,CUST02997,STR007,Online,2023-01-14,21845.0,Processing,
ORD046779,CUST04485,STR004,In-Store,2023-07-04,2120.0,Cancelled,
ORD046780,CUST02514,STR049,Online,2022-04-13,13515.0,Delivered,2023-04-19
ORD046781,CUST04057,STR046,Online,2023-03-21,480.0,Cancelled,
ORD046782,CUST02980,STR026,In-Store,2022-04-17,26861.0,Delivered,2022-09-14
ORD046783,CUST00918,STR049,Mobile App,2023-11-09,9120.0,Delivered,2023-12-22
ORD046784,CUST04823,STR015,In-Store,2023-12-18,31954.0,Shipped,
ORD046785,CUST02500,STR047,In-Store,2023-04-20,1680.0,Delivered,2023-06-10
ORD046786,CUST04794,STR004,In-Store,2022-04-11,41910.0,Delivered,2023-09-09
ORD046787,CUST04838,STR018,Mobile App,2023-03-06,16830.0,Delivered,2023-10-09
ORD046788,CUST02407,STR019,In-Store,2022-12-24,228085.0,Processing,
ORD046789,CUST02266,STR045,In-Store,2022-04-22,8211.0,Delivered,2023-01-03
ORD046790,CUST01071,STR050,Online,2023-01-28,9801.0,Processing,
ORD046791,CUST04958,STR046,Mobile App,2023-01-05,7660.0,Delivered,2023-03-25
ORD046792,CUST01470,STR004,Mobile App,2023-12-11,15018.0,Shipped,
ORD046793,CUST02141,STR042,Online,2023-01-25,15890.0,Delivered,2023-12-15
ORD046794,CUST00494,STR006,In-Store,2023-01-31,3382.0,Delivered,2023-02-22
ORD046795,CUST04779,STR027,In-Store,2022-04-24,3636.0,Delivered,2022-06-02
ORD046796,CUST02833,STR050,In-Store,2023-07-26,1590.0,Delivered,2023-08-13
ORD046797,CUST01224,STR014,Online,2023-10-10,427.5,Delivered,2023-10-11
ORD046798,CUST02455,STR034,Online,2023-05-23,87888.5,Delivered,2023-12-06
ORD046799,CUST02179,STR012,In-Store,2022-08-01,1344.0,Delivered,2023-05-31
ORD046800,CUST03749,STR048,Online,2022-10-26,6600.0,Delivered,2022-12-29
ORD046801,CUST01175,STR017,Online,2022-09-06,1850.0,Delivered,2023-05-29
ORD046802,CUST03558,STR029,Online,2023-10-07,10100.0,Delivered,2023-11-23
ORD046803,CUST04365,STR008,Online,2022-09-22,57820.0,Delivered,2023-10-18
ORD046804,CUST03086,STR016,In-Store,2023-03-19,87090.0,Delivered,2023-08-14
ORD046805,CUST00581,STR004,In-Store,2022-10-27,998.5,Cancelled,
ORD046806,CUST03210,STR004,Online,2022-05-17,4845.0,Delivered,2022-06-01
ORD046807,CUST04401,STR019,Mobile App,2023-02-12,37932.0,Delivered,2023-04-04
ORD046808,CUST04298,STR037,In-Store,2023-02-20,171614.0,Delivered,2023-08-28
ORD046809,CUST02073,STR002,Online,2022-07-24,6924.0,Delivered,2022-09-16
ORD046810,CUST01333,STR035,Mobile App,2023-07-06,3040.0,Delivered,2023-11-09
ORD046811,CUST02483,STR029,In-Store,2022-08-26,263530.0,Delivered,2023-11-07
ORD046812,CUST01069,STR044,Online,2023-11-27,42841.5,Delivered,2023-12-11
ORD046813,CUST02247,STR027,In-Store,2023-02-14,1512.0,Delivered,2023-03-20
ORD046814,CUST02411,STR013,In-Store,2023-11-20,7388.0,Delivered,2023-12-31
ORD046815,CUST01432,STR038,Mobile App,2022-09-15,12492.0,Delivered,2023-02-15
ORD046816,CUST02053,STR002,Online,2023-12-09,65860.0,Delivered,2023-12-23
ORD046817,CUST03027,STR005,In-Store,2022-02-15,15896.0,Delivered,2023-03-13
ORD046818,CUST04383,STR018,In-Store,2022-12-06,2945.0,Shipped,
ORD046819,CUST01071,STR049,Online,2023-03-26,6818.0,Delivered,2023-12-14
ORD046820,CUST03878,STR024,Online,2022-11-21,4122.5,Cancelled,
ORD046821,CUST00136,STR025,Online,2023-11-11,1708.5,Delivered,2023-12-06
ORD046822,CUST01784,STR048,Mobile App,2022-05-14,10040.0,Delivered,2023-12-16
ORD046823,CUST00730,STR003,In-Store,2022-06-26,200.0,Delivered,2022-06-29
ORD046824,CUST02035,STR042,Mobile App,2022-09-15,197158.0,Delivered,2023-01-28
ORD046825,CUST03792,STR037,In-Store,2022-10-22,12160.0,Delivered,2023-10-14
ORD046826,CUST04459,STR047,Online,2022-12-03,108057.0,Delivered,2023-04-19
ORD046827,CUST03426,STR004,In-Store,2022-08-05,3780.0,Delivered,2023-12-04
ORD046828,CUST01965,STR033,Mobile App,2022-06-28,36156.0,Delivered,2023-07-28
ORD046829,CUST04332,STR007,In-Store,2023-03-21,14550.0,Delivered,2023-08-11
ORD046830,CUST02053,STR007,In-Store,2022-11-09,3442.5,Shipped,
ORD046831,CUST02762,STR002,In-Store,2023-04-16,11524.0,Delivered,2023-07-11
ORD046832,CUST04592,STR008,In-Store,2022-03-22,126128.0,Cancelled,
ORD046833,CUST02360,STR042,In-Store,2022-01-23,18335.0,Delivered,2022-07-30
ORD046834,CUST04953,STR022,Online,2022-12-31,36593.0,Delivered,2023-05-24
ORD046835,CUST03930,STR049,In-Store,2023-11-11,5814.0,Delivered,2023-12-27
ORD046836,CUST00560,STR045,Online,2023-09-08,6192.0,Delivered,2023-11-15
ORD046837,CUST02457,STR037,In-Store,2022-06-30,197494.0,Delivered,2023-10-21
ORD046838,CUST03060,STR024,Mobile App,2023-08-02,901.0,Delivered,2023-11-04
ORD046839,CUST00820,STR033,In-Store,2023-01-11,9519.0,Delivered,2023-09-05
ORD046840,CUST01835,STR028,Online,2022-08-03,3960.0,Delivered,2023-07-31
ORD046841,CUST01722,STR037,In-Store,2022-09-19,1007.0,Delivered,2023-03-09
ORD046842,CUST01184,STR010,Mobile App,2023-10-24,7866.0,Delivered,2023-11-05
ORD046843,CUST03847,STR014,Online,2023-08-18,2190.0,Delivered,2023-12-06
ORD046844,CUST00084,STR001,Online,2023-01-10,2869.0,Delivered,2023-12-13
ORD046845,CUST01675,STR034,Mobile App,2023-06-17,6090.0,Delivered,2023-07-27
ORD046846,CUST02043,STR040,Online,2022-11-23,943.5,Delivered,2023-10-16
ORD046847,CUST03284,STR023,Mobile App,2023-10-22,3408.5,Delivered,2023-11-29
ORD046848,CUST01947,STR007,In-Store,2023-09-12,1600.0,Delivered,2023-11-28
ORD046849,CUST01994,STR010,Online,2023-10-05,9720.0,Delivered,2023-10-19
ORD046850,CUST01624,STR014,In-Store,2023-12-06,49136.0,Delivered,2023-12-11
ORD046851,CUST03454,STR047,In-Store,2023-03-09,14041.0,Delivered,2023-04-30
ORD046852,CUST03184,STR007,Online,2023-04-13,1615.0,Delivered,2023-11-26
ORD046853,CUST04834,STR050,In-Store,2023-02-02,31050.0,Delivered,2023-06-14
ORD046854,CUST02418,STR029,In-Store,2022-12-29,7050.0,Delivered,2023-11-18
ORD046855,CUST01811,STR020,Online,2023-09-09,6975.0,Delivered,2023-09-24
ORD046856,CUST01748,STR050,Online,2022-09-16,13590.0,Delivered,2023-09-03
ORD046857,CUST03354,STR027,Online,2022-11-28,9804.0,Delivered,2023-11-28
ORD046858,CUST01910,STR034,Online,2023-08-16,73820.0,Delivered,2023-10-12
